tmdb_id,show_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
222899,Miracle of Love,Süreyya,2,1246608,Zerrin Tekindor,Ζερίν Τεκιντόρ | زرین تکیندر,Female,1964-08-05,,61,"Burhaniye, Balıkesir, Turkey",Turkey,Acting,"Zerrin Tekindor (born 5 August 1964) is a Turkish painter and actress. In 1985 she graduated from the Hacettepe University State Conservatory, School of Theater. Besides her theatre career, Zerrin Tekindor also studied painting as a special student at the Bilkent University School of Fine Arts between 1990-1994 in the Halil Akdeniz Workshop.",Divorced,Çetin Tekindor,Haluk Bilginer,https://image.tmdb.org/t/p/w500/mWRvssoXW6GCsyqEubYEn5l1U3s.jpg,zerrintekindor,https://www.instagram.com/zerrintekindor/,ztpetitegalerie,https://twitter.com/ztpetitegalerie,,,,,nm1754373,Q3624703,1.08
222899,Miracle of Love,Turgut,3,1184151,Necip Memili,,Male,1980-05-27,,45,"Adana, Türkiye",Türkiye,Acting,"Necip Memili (born 27 May 1980) is a Turkish actor. He is a graduate of Çukurova University State Conservatory with a degree in theatre studies.

In 1999, he started working as an amateur actor for Adana Seyhan Municipal Theatre. After graduating, he moved to Istanbul. There he joined the cast of Uçurtmanın Kuyruğu, a play written by Savaş Dinçel and directed by Erdal Cindoruk. His main television debut came with a role in the series Arka Sokaklar. He then appeared in recurring roles in Hanımın Çiftliği, Yalan Dünya, Muhteşem Yüzyıl: Kösem and Dolunay. His performance in Şahsiyet was praised by critics.  In 2018, he joined the cast of Show TV's Çukur, portraying the character of Cumali.",Unknown,,,https://image.tmdb.org/t/p/w500/d1jeBnsh30FkL5I196HHz85dz7h.jpg,neocu,https://www.instagram.com/neocu/,NecipMemili,https://twitter.com/NecipMemili,necipmemiliofficial,https://www.facebook.com/necipmemiliofficial,,,nm3784534,Q6082302,1.23
222899,Miracle of Love,Aysel,4,3004115,Gözde Seda Altuner,گزده سدا آلتونر,Female,1982-06-16,,43,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/eeP2QWETarnOQU4jh1a5GTbM1Xc.jpg,gozdesedaaltunerr,https://www.instagram.com/gozdesedaaltunerr/,,,,,,,nm2986731,,0.34
222899,Miracle of Love,Müjde,5,1139389,Laçin Ceylan,,Female,1965-11-25,,60,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/xkQzm2okVH4U9MKE29EFaJMCzt1.jpg,lacinceylan,https://www.instagram.com/lacinceylan/,,,,,,,,,0.42
222899,Miracle of Love,Sacide,6,2866216,Aysegül Cengiz,Aysegul Cengiz Akman,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/u0q6IxCY6vzOSJTuCqBscdrMTvc.jpg,,,,,,,,,nm5529991,Q17430507,0.37
222899,Miracle of Love,Cem,7,3526538,Yalçın Hafızoğlu,,Male,1989-08-18,,36,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/eAg2Do37Ukxqx4ARrggOk6qfYJx.jpg,yalcinhafizoglu,https://www.instagram.com/yalcinhafizoglu/,,,,,,,,,0.26
222899,Miracle of Love,Zeren,8,3976522,Merve Nur Bengi,,Female,1993-04-20,,32," Melbourne, Australia",Australia,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/b3eVJYFQIOBkVD3pei1Kr4hEvvY.jpg,mervenurbengi,https://www.instagram.com/mervenurbengi/,,,,,,,,,0.37
222899,Miracle of Love,Miray,9,3603820,Ecem Çalhan,,Female,1996-01-19,,30,"Izmir, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/cfqQoSkGjmJXQ6VjjEb9LHYBMHo.jpg,ecemcalhan,https://www.instagram.com/ecemcalhan/,ecmcalhan,https://twitter.com/ecmcalhan,,,,,nm10934755,Q114061009,0.39
222899,Miracle of Love,Seray,10,3976526,Zehra Kelleci,,Female,2000-01-01,,26,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/aBcAGAFwTwMPHi8p5L7x0YAqDuU.jpg,zehrakelleci,https://www.instagram.com/zehrakelleci/,,,,,,,,,0.11
222899,Miracle of Love,Müzeyyen,11,145394,Hümeyra,Hümeyra Akbay | Fatma Hümeyra Akbay,Female,1947-10-15,,78,"Ankara, Turkey",Turkey,Acting,"From Wikipedia

Hümeyra Akbay (Turkish pronunciation: [hymejˈɾaː akˈbaj]) (born 15 October 1947) is a Turkish actress, singer, composer, and lyricist. In the 1970s she was a noted singer and actress. Her popularity with the new generation rose in the 2000s with the sitcom Avrupa Yakası and the feature drama My Father and My Son directed by Çağan Irmak.

In the 1970s, her songs ""Kördüğüm"", ""Sessiz Gemi"", ""Otuz Beş Yaş"" were very successful. Her later albums Tutkulardan İntihar, Beyhude were outside the mainstream. ""Tutkulardan İntihar"" was one of the first examples of Turkish rap songs.

She debuted in theater. Her debut acting in a feature film was Talihli Amele. In 1985, with Ferhan Şensoy's ""Ortaoyuncular"" troupe, she took part in the stage play İçinden Tramvay Geçen Şarkı. In 1986, she ",Unknown,,,https://image.tmdb.org/t/p/w500/7RBzskdd5iUXARTwZGorzpnukml.jpg,,,,,,,,,nm0406157,Q962106,0.62
226675,The Search,Nisan,0,1247727,Aslı Enver,Asli Enver | ასლი ენვერი | آصلی انور,Female,1984-05-10,,41,"London, England",England,Acting,"Aslı Enver (born 10 May 1984) is a Turkish actress. She is best known for her roles in several TV series including as Mine in Kavak Yelleri, as Ahu Kumral in Suskunlar and as Süreyya in İstanbullu Gelin. She is also known for her roles in Kayıp, Bana Artık Hicran De, Kardeşim Benim, Tamam mıyız? and Babil.",Divorced,Birkan Sokullu,,https://image.tmdb.org/t/p/w500/ElAAxwuUmv8vldYXZrty8uCT7G.jpg,aslienver,https://www.instagram.com/aslienver/,aslienverresmi,https://twitter.com/aslienverresmi,,,,,nm2664819,Q3624123,2.54
226675,The Search,Tufan,1,96977,Mehmet Günsür,Μεχμέτ Γκιουνσούρ | Mehmet Günsur,Male,1975-05-08,,50,"Istanbul, Turkey",Turkey,Acting,"Mehmet Günsür (born 8 May 1975) is a Turkish model, actor and producer.

Günsür was born in 1975 as the second child of a family of Tatar descent (a Turkic ethnic subgroup). His mother, Sibel, was a lecturer and his father, Teoman, was an industrial engineer who graduated from the Middle East Technical University and worked in a number of different sectors. His older sister Zeynep Günsür Yüceil, who is a choreographer of modern ballet, is also a lecturer.

He began his acting career at the age of seven in various commercials. At the age of 14, he appeared in Okan Uysaler's series Geçmiş Bahar Mimozaları with actors such as Rutkay Aziz, Filiz Akın and Müşfik Kenter. After graduating from the Italian High School, he entered the Marmara University Communication Faculty and graduated with hono",Unknown,,,https://image.tmdb.org/t/p/w500/guAQPsye0n5CoLvl0WrtDmbHKDM.jpg,mehmet.gunsur,https://www.instagram.com/mehmet.gunsur/,iamMehmetGunsur,https://twitter.com/iamMehmetGunsur,mehmetgunsurresmi,https://www.facebook.com/mehmetgunsurresmi,,,nm0348347,Q1917355,1.07
226675,The Search,Azra,2,1893085,Defne Kayalar,데프네 카얄라르,Female,1975-05-07,,50,"Izmir, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/fAgk8WrdfnNxVbu764XDTuEPWAq.jpg,kayalar,https://www.instagram.com/kayalar/,,,,,,,nm1761302,Q20474424,0.51
226675,The Search,Emin,3,1888574,Erol Babaoğlu,,Male,1977-06-22,,48,"İstanbul, Türkiye",Türkiye,Acting,Erol Babaoğlu (born 22 June 1977) is a Turkish actor.,Unknown,,,https://image.tmdb.org/t/p/w500/7uJtpFnmC0b1quDuzrPmo34APlZ.jpg,babaogluerol,https://www.instagram.com/babaogluerol/,,,,,,,,,0.87
226675,The Search,Levent,4,4066855,Yigit Akkaya,,Male,,,,"Eskişehir, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/muY32Ve0sCy4cMKfXlhO1MKmBdW.jpg,yigidakkaya,https://www.instagram.com/yigidakkaya/,yigidakkaya,https://twitter.com/yigidakkaya,,,,,nm14774772,,0.03
226675,The Search,,5,1097464,Eylem Yıldız,,Female,1978-03-26,,48,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tiVHoqLDW18cDr0e47fzU1k4a8l.jpg,eylemyildiz,https://www.instagram.com/eylemyildiz/,eylem_yildiz,https://twitter.com/eylem_yildiz,,,,,nm1495809,Q6090618,0.44
226675,The Search,Sema,6,2375399,İpek Türktan,,Female,1981-01-01,,45,"Mersin, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/eH5fhJq1BnVouKYNicftyXAdgzq.jpg,ipekturktan,https://www.instagram.com/ipekturktan/,ipekturktan,https://twitter.com/ipekturktan,,,,,,,0.23
226675,The Search,,7,2017543,Oral Özer,,Male,1984-01-01,,42,"Hatay, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/fMhuA930YZuojz9x1joyd0itMZC.jpg,oralozer,https://www.instagram.com/oralozer/,,,,,,,,,0.23
226675,The Search,,8,2685362,Şirin Öten,,Female,1982-06-25,,43,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sgtkfFyuojQJnVPQ9Srv9SY1FM0.jpg,sirinoten,https://www.instagram.com/sirinoten/,sirinoten,https://twitter.com/sirinoten,,,,,,,0.05
226675,The Search,Meliha,9,1108184,Begüm Akkaya,,Female,1991-02-08,,35,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5JqzpYhyio17y0ievgDGEDiacBg.jpg,begumakkaya,https://www.instagram.com/begumakkaya/,akkayabegum,https://twitter.com/akkayabegum,,,,,nm3117945,Q56233070,0.42
226675,The Search,Fatos,10,1557266,Devin Özgür Çınar,,Female,1973-06-21,,52,"Devrek, Turkey",Turkey,Acting,"She was born in 1973. She was graduated in 1996 from Hacettepe University Ankara State Conservatory, from the department of Drama. Between the period 1996-1997 she performed in a play written by Can Yücel, named ""Bahar Noktasi"" (Spring Point) at Bakirköy Municipal Theater. She has been acting in significant and popular serials of Turkish Television as an important supporting actress from 1996 to present. Between the years 1999-2000 she played in a television serial called ""Ikinci Bahar"" (Second Spring), which was directed by 'Türkan Derya'. Beside those, in the year 2000 she played in a feature film directed by Serdar Akar, named ""Dar Alanda Kisa Paslasmalar"" (Offside), and in a feature film directed by Tunç Basaran, named ""Abuzer Kadayif"" (Abuzer Baklava). Now she is playing in a televisi",Unknown,,,https://image.tmdb.org/t/p/w500/bcOTptgu3AumfIK4BAgtnJU5s55.jpg,devinozgurcinar,https://www.instagram.com/devinozgurcinar/,devinozgurcinar,https://twitter.com/devinozgurcinar,,,,,nm0162399,Q6082788,0.35
226675,The Search,Veysi,11,2193667,Erdem Şenocak,,Male,1979-01-01,,47,"Istanbul, Turkey",Turkey,Acting,"Erdem Senocak was born in 1979.

He graduated from ITU Industrial Engineering.

He is doing his master's degree in Dramaturgy and Theater Criticism at Istanbul University.

He started the theater on the stage of Istanbul Technical University.

Erdem Senocak, who has been teaching and directing at Bilgi Sahne, continues his artistic life at Seyyar Sahne.

He founded the Theater Madrasa with Celal Mordeniz in Sirince.

- IMDb Mini Biography By: yusufpiskin",Unknown,,,https://image.tmdb.org/t/p/w500/k8bC4RlEXbKhyO5ekoeE8mcMIg2.jpg,senocakerdem,https://www.instagram.com/senocakerdem/,,,,,,,nm9311743,Q6085796,0.48
240800,Wild Flowers,Kılıç Tütüncü,0,1988958,Akin Akinözü,აქინ აქინოზუ | Акын Акынёзю | Akın Süreyya Akınözü | آکین آکین اوزو | آکین آکین‌ اوزو,Male,1990-09-22,,35,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sCLpX3ozets9eMqOSMQylQGexRE.jpg,akinakinozu,https://www.instagram.com/akinakinozu/,akinakinozu,https://twitter.com/akinakinozu,,,,,nm8419929,Q65307943,2.08
240800,Wild Flowers,Ela Ataman,1,2212088,Aslıhan Malbora,آصلیهان مالبورا,Female,1995-03-27,,31,"Afyonkarahisar, Turkey",Turkey,Acting,"Aslıhan Malbora (born 27 March 1995) is a Turkish actress.

Malbora made her television debut in 2017, with a role in the TV series Seven Ne Yapmaz. She then portrayed Saliha Sultan in the historical fiction series Kalbimin Sultanı. She further rose to prominence in 2019 with her role in the romantic comedy TV series Her Yerde Sen. In 2021, she had the leading role in the Netflix original film Geçen Yaz. In the same year she began starring as Leyla in the action drama series Üç Kuruş.",Unknown,,,https://image.tmdb.org/t/p/w500/lGc6gbYHlgVSn0ksOQjf9XzkIRy.jpg,aslihanmalbora,https://www.instagram.com/aslihanmalbora/,aslihan_malbora,https://twitter.com/aslihan_malbora,,,,,,,1.37
240800,Wild Flowers,Behice Başgil,2,1893219,Bige Önal,بیگه اونال,Female,1990-02-01,,36,"Istanbul, Turkey",Turkey,Acting,"Bige Önal (February 1, 1990) is a Turkish actress.

Önal was born in Istanbul. Her father Erhan Önal was a former football player who played for Bayern Munich and Galatasaray. Her mother, Mine Baysan, is a former model. After graduating from Saint-Benoît French High School, she enrolled in Istanbul Bilgi University and finished her studies there.

Her first recognizable role was on ""Elde Var Hayat"" in 2010, She was then cast in period series ""Benim Adım Gültepe."" Her portrayal of the character Nazlı served as a breakthrough in her career. In 2020, Netflix series ""Ethos"", Önal played Hayrunnisa and recognized by more people.",Unknown,,,https://image.tmdb.org/t/p/w500/rRqmxAZvQTDijssA2kOTqIpurJc.jpg,bigeonal,https://www.instagram.com/bigeonal/,,,,,,,nm4164369,Q97567609,0.47
240800,Wild Flowers,Nurten Ataman,3,46070,Tilbe Saran,,Female,1961-05-21,,64,"İstanbul, Türkiye",Türkiye,Acting,"Tilbe Saran (born 21 May 1961) is a Turkish theater, cinema, TV series actress and voice actor.",Unknown,,,https://image.tmdb.org/t/p/w500/ciN8qfqgII8T45jAAspqv722qXZ.jpg,tilbe.saran,https://www.instagram.com/tilbe.saran/,tilbetilbesaran,https://twitter.com/tilbetilbesaran,,,,,nm1091148,Q12812201,0.59
240800,Wild Flowers,Berna Ataman,4,146443,Büşra Pekin,Elif Büşra Pekin,Female,1982-06-30,,43,Saudi Arabia,Saudi Arabia,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/lz6KRTtV8lTSfe41Yoyt0wkDaa0.jpg,busrapekin,https://www.instagram.com/busrapekin/,busrapekin,https://twitter.com/busrapekin,,,,,nm2756685,Q1021893,0.37
240800,Wild Flowers,İhsan Kuloğlu,5,1888414,Arif Pişkin,,Male,1970-11-30,,55,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/wN7TD03IsMbYDvfDkZsw6URvjmB.jpg,arifpiskin,https://www.instagram.com/arifpiskin/,ArifPiskin,https://twitter.com/ArifPiskin,,,,,,,0.25
240800,Wild Flowers,Kenan Ataman,6,1258835,Halil Babür,Halil İbrahim Babür,Male,1987-06-26,,38,"Bitlis, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/izehDyWo6MGniPFeOx2gBTMI38k.jpg,halilbabur,https://www.instagram.com/halilbabur/,hbabur,https://twitter.com/hbabur,,,,,nm6844209,Q6061596,0.67
240800,Wild Flowers,Kenan,7,4174569,Eren Ören,,Male,1998-01-01,,28,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/vcrb2Ej4U1wdRm8MMrn0b3UHTyK.jpg,erenoren,https://www.instagram.com/erenoren/,,,,,,,,,0.49
278693,Hidden Destiny,Mehmet Musluoğlu,0,239060,Bülent İnal,Bülent İnal | بولنت اینال,Male,1973-05-19,,52,"Hilvan, Sanliurfa, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/svYzXIg3ocFIwJRaDDYNhd3OHjN.jpg,bulentinal,https://www.instagram.com/bulentinal/,,,,,,,nm1194907,Q1020701,0.49
278693,Hidden Destiny,Handan Çakır,1,1727913,Ebru Özkan,Ebru Özkan Saban,Female,1978-11-18,,47,"Ankara, Türkiye",Türkiye,Acting,"Ebru Özkan (born 18 November 1978) is a Turkish actress. Özkan rose to prominence with her role as Halide in Hanımın Çiftliği.[2] She continued her television career with the series Not Defteri, where she played the character of Suna. She played the character of Dilara in the series Paramparça, which was broadcast between 2014 and 2017 and lasted for 3 seasons. In 2018, she played the character of Melek in the TV series Şahin Tepesi. Later, she had the role of İpek Tekin in Hekimoğlu, the Turkish adaptation of the House, M.D. series. She then shared the lead role with Erdal Beşikçioğlu in the TV series Hakim, which is an adaptation of Your Honor. Together with Timuçin Esen, with whom she shared the leading role in the Hekimoğlu series, she appeared in the Disney+ series Ben Gri. In 2023, s",Unknown,,,https://image.tmdb.org/t/p/w500/ieS64eSgNSnacjRoLezq8jWFJQm.jpg,ebruozkan__,https://www.instagram.com/ebruozkan__/,,,,,,,nm2380884,Q6075772,0.88
278693,Hidden Destiny,Emel Karahan,2,1254548,Mine Tugay,مینه توگای,Female,1978-07-28,,47,"Konya, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/yiCdTI7SqpR2tft001V1C5r37FR.jpg,minetugay,https://www.instagram.com/minetugay/,minetugay,https://twitter.com/minetugay,,,,,nm1728948,Q4464858,0.76
278693,Hidden Destiny,Yaşar Demir,3,2500251,Cüneyt Mete,Cemal Göreçki | Orhan Eren,Male,1970-09-09,,55,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8jQc0RBrEotyNQsklKx5mIYaOPY.jpg,cuneytmete,https://www.instagram.com/cuneytmete/,Mete_cuneyt,https://twitter.com/Mete_cuneyt,CuneytMeteMavi,https://www.facebook.com/CuneytMeteMavi,Cuneytmetetiktok,https://www.tiktok.com/@Cuneytmetetiktok,,,0.29
278693,Hidden Destiny,,4,3536009,Çağla Boz,چاعلا بوز,Female,1999-06-29,,26,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/kB3mF8JscXNHoSYg4hWn9nvxhAE.jpg,caglabozy,https://www.instagram.com/caglabozy/,,,,,,,,,0.62
278693,Hidden Destiny,,5,2057760,Dora Dalgıç,,Female,2007-04-19,,18,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/alaU4yuTN3GoTRbldEBm0dvCAf4.jpg,doradalgiic,https://www.instagram.com/doradalgiic/,,,,,,,,,0.18
278693,Hidden Destiny,,6,3408068,İlber Uygar Kaboğlu,ایلبر اویگار کابوعلو,Male,2003-09-05,,22,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/hOlcSz4LmDInREcMte9d02OnPEg.jpg,ilberuygar,https://www.instagram.com/ilberuygar/,,,,,,,,,0.22
278693,Hidden Destiny,,7,1851739,Goncagül Sunar,,Female,1970-09-17,,55,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sAy5RxEE78MYq1dv8hru9Hv1WaW.jpg,goncagulsunar,https://www.instagram.com/goncagulsunar/,,,,,,,nm1078045,Q6093570,0.37
278693,Hidden Destiny,,11,3505664,Demircan Kaçel,,Male,1999-09-13,,26,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/ysjAWffdDb0bk4NKB7jRHMN63nI.jpg,demircankacell,https://www.instagram.com/demircankacell/,,,,,,,nm10969615,,0.22
125262,Glass Ceiling,Leyla,0,1584271,Bensu Soral,بنسو سورال,Female,1991-03-23,,35,"Bursa, Turkey",Turkey,Acting,"Bensu Soral (born 23 March 1991) is a Cypriot-Turkish actress. She studied at İnegöl Anatolian High School in Bursa. She is still studying graphic at Marmara University Faculty of Fine Arts.  She played in youth series ""Boynu Bükükler"" alongside Çağlar Ertuğrul, Öznur Serçeler. In 2015, she acted alongside Şükrü Özyıldız, Dilan Çiçek Deniz, Büşra Develi, Alperen Duymaz, Beste Kökdemir, Burak Deniz and Melisa Şenolsun in the TV series Tatlı Küçük Yalancılar adaptation of 'Pretty Little Liars'. Later in 2016, she played the role of Melek in crime series İçerde opposite to Çağatay Ulusoy.

In 2018 she made her film debut in franchise comedy Organize İşler 2: Sazan Sarmalı alongside Kıvanç Tatlıtuğ, Ezgi Mola and Yılmaz Erdoğan. She is set to play a leading role in the Iranian-Turkish film Mes",Married,Hakan Baş,,https://image.tmdb.org/t/p/w500/ti3PfqOgXmbJIQtwQl1yH5i1WnU.jpg,bensusoral,https://www.instagram.com/bensusoral/,,,,,,,nm7487575,Q21524279,0.67
125262,Glass Ceiling,Cem,1,1930511,Kubilay Aka,,Male,1995-04-12,,30,"Istanbul, Turkey",Turkey,Acting,"Kubilay Aka was born in 1995 and has a degree in Airport Management from Anadolu University. He later took acting lessons and worked at an airline in Muğla before making his television debut with Kanal D series Vatanım Sensin as Ali Kemal. He had another supporting role in the popular series Çukur, in which he portrayed the character of Celasun. He had a small role in the 2017 movie Arif V 216. He was cast in a leading role in the 2018 movie Aşk Bu Mu? alongside Afra Saraçoğlu. In 2020, he had one of the main roles in Netflix original series Aşk 101, playing the role of Kerem.",Married,Ufuk Ergin,,https://image.tmdb.org/t/p/w500/mSk2nqlDcdEJDbWKdSUk3B2GpWV.jpg,kubilayakaa,https://www.instagram.com/kubilayakaa/,kubilayakaa,https://twitter.com/kubilayakaa,KubilayAkaOfficial,https://www.facebook.com/KubilayAkaOfficial,,,nm8496759,Q85972263,0.63
125262,Glass Ceiling,İskender,2,2133573,Utku Ateş,,Male,1990-04-02,,36,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/6iRWpk2ugKgXTvwGsTvhR1u4Vwm.jpg,utkuates,https://www.instagram.com/utkuates/,,,,,,,nm7487479,Q52474479,0.3
125262,Glass Ceiling,Aylin,3,1653584,Beril Kayar,,Female,1988-11-10,,37,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/uX64MhuGAo3RJKp6M10G3GEOk8j.jpg,berilkayar,https://www.instagram.com/berilkayar/,,,,,,,,,0.72
125262,Glass Ceiling,Şinasi,4,1893117,Meli Bendeli,Ahmet Melih Yılmaz,Non-binary,1989-01-01,,37,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rdv2TKQ0larHT0ypON64us7ZeWu.jpg,melibende,https://www.instagram.com/melibende/,melibendeli,https://twitter.com/melibendeli,,,,,,,0.47
125262,Glass Ceiling,Suna,5,2412232,Şifanur Gül,شیفانور گول,Female,1995-11-26,,30,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5xzZlvropBfdcq4E4auoM2xV0EN.jpg,sifanurgull,https://www.instagram.com/sifanurgull/,sifanurgul,https://twitter.com/sifanurgul,,,,,nm10934994,Q122462974,0.5
125262,Glass Ceiling,Emre,6,2768882,Aziz Caner İnan,,Male,1985-06-01,,40,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/xPT6O4hpxhl2G5tGytgfFlyyKsv.jpg,azizcanerinan,https://www.instagram.com/azizcanerinan/,,,,,,,,,0.28
125262,Glass Ceiling,Haldun,7,2787583,Mehmet Bilge Aslan,,Male,1974-03-10,,52,"Kars, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/s1k6tztk3JTdpGz0xdXJvpl1Fug.jpg,mehmetbilgeaslan,https://www.instagram.com/mehmetbilgeaslan/,,,,,,,,,0.13
125262,Glass Ceiling,Levent Kumcu,8,2588557,Alper Kut,,Male,1962-10-25,,63,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sTbOLzPWfNtBJdeygADly0nfINt.jpg,alperkut,https://www.instagram.com/alperkut/,,,,,,,nm5267945,,0.21
